,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt
2010-01-28,0.006099179507300434,3.719999066227356e-05,0.00030867509395162226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.5284662404587032,-0.0,-0.5284662404587032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06862812437797775,-0.0,-0.06862812437797775,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
2010-01-29,0.0013785327078128518,1.9003524265098332e-06,0.0003147989478111455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.5152474862475892,-0.5152474862475892,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.007019470856313919,0.007019470856313919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2010-02-01,-0.012276378764582319,0.0001507094755714877,0.00042350043945701374,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.5823711136097122,-0.0,-0.0,-0.0,-0.0,-0.5823711136097122,-0.0,-0.0,-1.1647422272194243,0.03216861912798636,0.0,0.0,0.0,0.0,0.03216861912798636,0.0,0.0,0.06433723825597272,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
2010-02-02,-0.006374372894471847,4.063262979777739e-05,0.0002031863733784482,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.6141621320197542,-0.0,-0.0,-0.0,-0.6141621320197542,-0.0,-0.0,-0.0,-0.0,-0.06993153148573386,-0.0,-0.0,-0.0,-0.06993153148573386,-0.0,-0.0,-0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2010-02-03,0.028927168469834896,0.0008367810756822102,0.0004798881331816607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7425155201028999,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.30650082890066205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-02-04,-0.007620355269095214,5.8069814427227185e-05,0.0002173618163027371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.753242794994236,-0.0,-0.0,-0.753242794994236,-0.0,-0.0,-0.0,0.0,0.0,0.3627199568238536,0.0,0.0,0.3627199568238536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-05,-0.02095347810404924,0.00043904824465687087,0.0007373777406227274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.8512184397445941,-0.0,-0.8512184397445941,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.3245534007489455,0.0,0.3245534007489455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-02-08,0.002530959494709606,6.405755963860703e-06,0.00015635716383792872,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.8568329131195057,-0.0,-0.0,-0.0,-0.0,-0.8568329131195057,-0.0,-0.0,-1.7136658262390114,0.2968544300468958,0.0,0.0,0.0,0.0,0.2968544300468958,0.0,0.0,0.5937088600937916,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0
2010-02-09,0.001931617999868962,3.7311480974177694e-06,9.533125733053728e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.7326008324811091,-0.0,-0.0,-0.0,-0.7326008324811091,-0.0,-0.0,-0.0,0.0,0.43492571319151996,0.0,0.0,0.0,0.43492571319151996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-02-10,0.01779659501780806,0.0003167187942278706,0.00015190098782665278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7442324896719726,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6205433894125943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,0.003213442514045539,1.0326212791075315e-05,6.744800933750559e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.7230670096431132,-0.0,-0.0,-0.7230670096431132,-0.0,-0.0,-0.0,0.0,0.0,0.4332037278547932,0.0,0.0,0.4332037278547932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-12,0.006537489782948214,4.273877266215228e-05,2.5848565843382164e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.7226455887190125,-0.0,-0.7226455887190125,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.49266085924256886,0.0,0.49266085924256886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,-0.0074426323801439764,5.539277674596759e-05,0.00010937067931750819,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-0.7457304777246551,-0.0,-0.0,-0.0,-0.0,-0.7457304777246551,-0.0,-0.0,-6.711574299521896,0.25817157024627135,0.0,0.0,0.0,0.0,0.25817157024627135,0.0,0.0,2.3235441322164423,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0
2010-02-23,-0.01188759095736458,0.00014131481876961612,0.00022770848414528858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.797313345228395,-0.0,-0.0,-0.0,-0.797313345228395,-0.0,-0.0,-0.0,0.0,0.03808720668024653,0.0,0.0,0.0,0.03808720668024653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-02-24,0.017484522242465772,0.00030570851804728033,0.00018646381869641293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7188436843150557,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2154866813754103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-25,0.01712803553372133,0.00029336960124442055,0.00012515051004771587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.672972420299075,-0.0,-0.0,-0.672972420299075,-0.0,-0.0,-0.0,0.0,0.0,0.4742271363336237,0.0,0.0,0.4742271363336237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,-0.004621576695360119,2.1358971151095757e-05,7.345034510552353e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.7165042464471045,-0.0,-0.7165042464471045,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.2957516154091555,0.0,0.2957516154091555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-03-01,0.012116071065035428,0.00014679917805298872,5.087626007345025e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.6695790345006888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.3391580690013776,0.5175915802368639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0351831604737278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-03-02,-0.0031308243642858002,9.802061200005586e-06,9.46458134344764e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.45602508403652997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5795139293236367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-03,0.005069640770232198,2.570125753920051e-05,7.77785228725039e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-04,-0.024056768863014,0.0005787281281284799,0.00019269261057617057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.5665464542755984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3154129194903152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-05,0.002340332275762691,5.477155160976576e-06,0.0001243833590659644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.5485901351105755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014645364363303454,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-08,0.007734717210349018,5.98258503240693e-05,6.822003878589451e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.5421227039285499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0842454078570998,0.20663591283952307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41327182567904613,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2010-03-09,0.005619526013431297,3.157907261563105e-05,0.00011745288361320864,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.5279577836867053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.014164604203248138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-10,-0.009318397935714984,8.683254008833726e-05,8.617474950630197e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-11,-0.0019354318394029235,3.745896404974584e-06,0.00012864737660578097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.45646119198532165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2820677137390716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-12,-0.016186653171766707,0.0002620077409030652,0.0001164819692714267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.5485374564750497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17869283601293393,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-15,-0.022082580771519034,0.00048764037353066214,0.00015763856055762686,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.6674212450336049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.3348424900672098,-0.40745915765175605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8149183153035121,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-03-16,0.003809314398507624,1.4510876186677501e-05,0.00011705629568541882,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.6682697829073883,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5069786788544706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-17,0.02357265327514746,0.0005556699824303202,9.753347870481117e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,0.00024192395042454962,5.8527197789019944e-08,7.674993720773634e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.6510735434385858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1818474866643982,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-19,0.009450387845385322,8.930983042820662e-05,8.558192131014541e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.5435392008627662,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.03156959733838266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-22,-3.8048408104174314e-05,1.4476813592617975e-09,5.968430248886867e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.618554329548003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.237108659096006,0.24765807693675493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49531615387350986,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2010-03-23,-0.0038503654798134335,1.4825314328138933e-05,6.286244615528014e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.6449388729385633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.28711954816575047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-24,-0.0012148802349027932,1.475933985157466e-06,3.837686110968893e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-25,-0.016666956759687324,0.000277787447629287,0.00010123688196885716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.6784026642862344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3714764445611251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-26,0.012616466924807668,0.00015917523766476586,8.240186089812916e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.5047630667178593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1955319658700863,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-29,0.025177177232157177,0.0006338902533794537,0.00013331501825485366,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.6147798226901047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2295596453802093,-0.06332971079189882,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12665942158379764,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2010-03-30,0.0032276206482126923,1.041753504876892e-05,5.140197706618948e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.6029764925821188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01623248922010531,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-31,-0.007866944171276202,6.188881059397661e-05,4.417462567184914e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.015227210698265381,0.00023186794564936767,6.384615068298256e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.6681959445067627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3233606300788907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-02,0.00642732291133008,4.131047980650857e-05,7.165035194553086e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.6670675849665912,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.8625390053882305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-06,-0.005106272448795579,2.60740183213288e-05,7.373000749969749e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-0.0,-0.6212884048691708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8638652146075123,0.0,0.49757152588344594,0.0,0.0,0.0,0.0,0.0,0.0,1.4927145776503379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-07,-0.005593901256577993,3.129173126834485e-05,7.953875615665022e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-08,-0.01635937720582703,0.00026762922256253304,9.831817787013014e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.7386505008871438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2654989140608451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-09,0.01025702568505693,0.0001052065759039176,9.257090255297557e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.6357050543138745,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.18330877977735727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010-04-12,-0.012496596108210412,0.0001561649142917396,6.850310085916479e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.7142134290649342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4284268581298685,-0.4644642903665861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9289285807331722,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-04-13,0.00904743780350259,8.185613080824776e-05,0.00031114455873751563,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.6409855923114373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.42413712795714653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-14,0.003653834723552407,1.3350508187037296e-05,9.31400051145807e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-15,-0.0035419474163305154,1.2545391500050412e-05,0.0001011942041197096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.5786396780027703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.06764367035797927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-16,-0.00773605300538982,5.984651610220087e-05,0.00012111196638839264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.6148270667294248,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.17259788693135839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010-04-19,-0.0642143908017001,0.004123487986033467,0.0006889555135084426,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.7545071536983363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5090143073966726,-0.4442211007382785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.888442201476557,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2010-04-20,-0.009109966745757703,8.299149410881119e-05,0.000541284836009724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.6890397891623177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.21043742088292053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-21,0.019552837389129607,0.0003823134499657447,0.00014056483768255652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-22,-0.005356460270723673,2.8691666631841126e-05,0.00022919814897444642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.8861245187429099,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2528079406742227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-23,-9.313520889264737e-05,8.674167135477061e-09,0.0002104295532303624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.8917697985738355,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06555777843689162,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-26,-0.00860231431587799,7.399981158915941e-05,0.00011275040826312668,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.1742125175484377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348425035096875,-0.04605437929079471,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09210875858158941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-04-27,-0.021541036761144383,0.0004640162647449737,0.000420421819012031,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.9912876329217568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21233008687551563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,-0.0018969366468368776,3.598368642112737e-06,0.00043003264172001806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-29,-0.012205990814946333,0.00014898621177455423,0.00018318215415102983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.3044138265989806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14043941606921617,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-30,-0.0030243027064393857,9.146406860176594e-06,0.000437110576815028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.2975226930133656,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05588300016602299,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-04,-0.018240995096327595,0.00033273390210424735,0.00044368524001346866,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,2.052574205202709,0.0,0.0,0.0,0.0,2.052574205202709,0.0,6.157722615608127,-0.0,-0.14005323149018498,-0.0,-0.0,-0.0,-0.0,-0.14005323149018498,-0.0,-0.4201596944705549,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
2010-05-05,0.003911771702611588,1.5301957853352764e-05,0.00035570377871334616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.187445537753903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772322765717744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010-05-06,-0.054261618696683556,0.0029443232635842785,0.00039036982680360854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.0713860171290337,0.0,0.0,0.0,2.0713860171290337,0.0,0.0,0.0,0.0,0.05437705206398656,0.0,0.0,0.0,0.05437705206398656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-07,-0.026851753620835694,0.0007210166725140628,0.0012236603491056876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0917433236339598,0.0,0.0,2.0917433236339598,0.0,0.0,-0.0,-0.0,-0.0,-0.0872072691590636,-0.0,-0.0,-0.0872072691590636,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
